date,shrinkage_alpha,cond_sample,cond_shrunk
2015-08-18,0.07112885906458746,2391.200432238029,69.48627647317062
2015-08-19,0.07359035207598624,2446.4929147669714,66.83887579169351
2015-08-20,0.06893397561601856,2469.7356277029535,72.48372459182707
2015-08-21,0.0637504225168073,2656.507013693974,79.87085795749032
2015-08-24,0.07277540266510711,3142.086387322393,71.54031495271589
2015-08-25,0.06905760641627069,3334.0360180399084,76.21414060388615
2015-08-26,0.06765310981288451,3910.451928834458,79.73246421453773
2015-08-27,0.06531052562489296,4721.942063302022,84.28699652703762
2015-08-28,0.06657383630733449,4724.2819181217255,82.46677616781886
2015-08-31,0.06655767250815353,4735.055025241882,82.49284455910126
2015-09-01,0.06064378803576993,5132.462254054566,91.96178193892143
2015-09-02,0.057497521546642984,5102.5538752606335,97.62722748182956
2015-09-03,0.06023073221226258,5026.567058881906,92.57712407321007
2015-09-04,0.05599327533522063,5407.579318876524,100.5050980258612
2015-09-08,0.0525042906280935,5911.705693714703,108.88438485800796
2015-09-09,0.052932591790844565,5880.84177581094,107.03437904822727
2015-09-10,0.05170630603535623,5816.844364621153,109.79003074400202
2015-09-11,0.05214533163652463,5915.537942248684,108.80888831549998
2015-09-14,0.05274840735410431,5817.088239604288,107.49052526904266
2015-09-15,0.051488021812448354,5770.469465321898,111.86130105307382
2015-09-16,0.05044449115239678,5967.163391672232,113.96422256281829
2015-09-17,0.05117524360221323,5393.362955265765,111.7648555832187
2015-09-18,0.04932796064772463,5486.974874693668,116.22633392208657
2015-09-21,0.049649498129237156,5425.372608868458,115.15426651311707
2015-09-22,0.04752820678493404,5590.733845879452,120.91940308591387
2015-09-23,0.05026406840041982,5372.87068976489,113.94598692666543
2015-09-24,0.05107946323950179,5326.137600521118,112.1509253317357
2015-09-25,0.051503160553616055,5327.321938037305,111.34255193976404
2015-09-28,0.0484919110258105,6372.547812299009,119.02386052493287
2015-09-29,0.051653365363509375,6439.993482095374,110.96308603612526
2015-09-30,0.04863539476673277,6915.330559809458,119.01751603172325
2015-10-01,0.05176657882275644,6510.126030796078,110.64442055416063
2015-10-02,0.052665935248111556,6324.771261771327,108.28960644817607
2015-10-05,0.05226274351999875,6308.2300515103525,109.40627960964221
2015-10-06,0.05266358144760772,6164.1670156573,108.52749923002644
2015-10-07,0.04917652153742348,6328.9151000043485,116.95497586583474
2015-10-08,0.048821025341342986,6373.2045139723205,117.8989363946313
2015-10-09,0.04999373545688882,6456.722800205238,114.83400369478356
2015-10-12,0.04989950984921852,6205.831966167911,115.04965401934656
2015-10-13,0.04867544922463893,6227.224189803968,118.25880932960618
2015-10-14,0.0482972505973157,6186.1405917025795,119.07292942146445
2015-10-15,0.04571349863943944,6388.727819590797,126.48317822546154
2015-10-16,0.045917733329268094,6529.479945526353,126.15194962548807
2015-10-19,0.04726407149888353,6242.427196875224,122.22935737644279
2015-10-20,0.047900387274623854,6211.822942411228,121.00365447956078
2015-10-21,0.04862744152777898,6172.008657245992,119.11441352588382
2015-10-22,0.047153634107741316,6248.1307218480715,123.059548532623
2015-10-23,0.04728086651995665,6538.785902288993,123.22019377813493
2015-10-26,0.04740738847880799,6415.503494204994,122.94327180102448
2015-10-27,0.0477809905843166,6524.833485055726,122.11021443656566
2015-10-28,0.048027904024647905,6875.087397244706,121.2368617308244
2015-10-29,0.048062504975863174,7342.774863714192,121.02603784781624
2015-10-30,0.04879484273144496,7364.67637034171,118.84366756473703
2015-11-02,0.04681473931494174,8140.310739921558,124.38637333041282
2015-11-03,0.047701307194318546,8102.70351229702,121.81505537994767
2015-11-04,0.049378432577005776,7284.211725191528,117.72510374838177
2015-11-05,0.05010440298315567,7225.562209204084,116.01914666961468
2015-11-06,0.04927995308341585,7381.48245483683,117.57950243274395
2015-11-09,0.04696775619649992,7563.305425137267,123.6548728895758
2015-11-10,0.04730956629966615,7690.039563002081,122.91769790664928
2015-11-11,0.047523475424187736,7663.580040142618,122.47151352352229
2015-11-12,0.04737041275650447,7527.711635842577,122.92977448796728
2015-11-13,0.04877531951224522,7511.285766997954,119.30610130394238
2015-11-16,0.050822851413981796,7333.938339514486,113.78299602044378
2015-11-17,0.044962170765757696,6789.73656065079,127.80891233763217
2015-11-18,0.045592887689628894,6769.072741919635,126.12976279659881
2015-11-19,0.048922197980360176,6098.800931158127,115.8418342118247
2015-11-20,0.051440484904434945,5595.982247223852,108.78570421824135
2015-11-23,0.05130756525345673,5661.464211368019,109.2783115496142
2015-11-24,0.05106133130603353,5652.494906779701,109.88944748384584
2015-11-25,0.04968739859620297,5052.489998252863,111.1734343362085
2015-11-27,0.05207447003535025,5230.264948726435,105.35670955977317
2015-11-30,0.052103037416041505,5181.742777198565,105.17098003255137
2015-12-01,0.05385049770498499,4730.10287609911,100.2308471805422
2015-12-02,0.05422224751499427,4304.173561149802,98.1805574661825
2015-12-03,0.05358657305691641,3218.0495483353643,99.17213702258523
2015-12-04,0.054642089982175845,3347.0712110702766,96.9187841439467
2015-12-07,0.05202320284133761,3349.6975237736765,102.38342868718576
2015-12-08,0.05069755566552409,3445.084881028774,105.47481695318137
2015-12-09,0.05194334924775393,3473.268427481219,103.17916179817105
2015-12-10,0.056265262457669205,3214.954655585552,94.13623921049607
2015-12-11,0.05338776696005577,4424.201294252869,101.44510933600914
2015-12-14,0.055895446466633934,4045.1874925643933,95.15545109138893
2015-12-15,0.05204536228923809,4095.8277305210013,103.57596657044377
2015-12-16,0.05028630517489318,4082.146305451992,107.62724948278004
2015-12-17,0.048949151339955387,4008.6742341619374,110.74763964762109
2015-12-18,0.04896499649476263,3913.237090351897,109.79741189452653
2015-12-21,0.048903851652688055,3919.55165140741,109.67328605545457
2015-12-22,0.046203197953187,3637.960946560322,115.753126041391
2015-12-23,0.04374387626476061,3697.5810275218314,122.80167308681393
2015-12-24,0.040950030765496415,3308.114014964868,128.03551496457965
2015-12-28,0.04137585367829756,3265.7308432906916,126.78324577323849
2015-12-29,0.04353691579820159,3387.481894727386,120.40421680109976
2015-12-30,0.043697536924246785,3221.6637386375473,119.38912310763607
2015-12-31,0.04339975629131601,3162.2578279219074,120.20086086858723
2016-01-04,0.042875409021630534,3000.999034198107,121.13392753531134
2016-01-05,0.04427291242800295,2889.9849026919055,116.572200453916
2016-01-06,0.042384329000582505,2991.978704080277,122.83550746996004
2016-01-07,0.04631761757103258,3360.6740936628703,113.3964589942724
2016-01-08,0.04748592338051777,3304.6845459231067,110.08359442925592
2016-01-11,0.048269181636817295,3370.675277239706,108.1108676385151
2016-01-12,0.05081798708547229,3042.056551745101,100.38652518851596
2016-01-13,0.04963196287244813,3098.37247448755,102.01496828799765
2016-01-14,0.04682059419878905,3270.8962438499484,108.983783955863
2016-01-15,0.05762761257652222,3872.451654717513,91.59824424453348
2016-01-19,0.05737896413151748,3884.7602337983303,91.46750724956533
2016-01-20,0.055774251673230246,4027.4535364442504,94.21009565073373
2016-01-21,0.05539471670061565,4033.747191653223,95.13823070202051
2016-01-22,0.056734050215664154,4550.2212426854685,95.07030724315057
2016-01-25,0.054667649692607664,4395.172019286834,98.96178625679121
2016-01-26,0.05172697727893611,4476.889613198597,105.3998664523632
2016-01-27,0.05122804456107547,4553.431710761549,106.93968841795287
2016-01-28,0.04965464350051502,4613.1534612459645,111.00468635165115
2016-01-29,0.0501171908389217,4673.55179848115,109.74671509309826
2016-02-01,0.05162628276882729,4286.50923597941,105.92277794814838
2016-02-02,0.0479747432399385,4914.48748310473,115.69160309248295
2016-02-03,0.04538433159485215,5103.988234081854,122.7273828253811
2016-02-04,0.044978137993970435,5114.130394880139,124.26004428555333
2016-02-05,0.046077744882903594,4986.071102848402,120.97228010159667
2016-02-08,0.045222260583463195,5184.5022300565015,121.95808205091079
2016-02-09,0.04406026879404375,4992.326142027455,125.17246937111007
2016-02-10,0.04453689562690262,4972.385667392541,123.71400311922048
2016-02-11,0.043698874704490645,5033.71345467538,126.32795165678586
2016-02-12,0.043894487698694785,5068.435064532523,125.5140926773041
2016-02-16,0.04188473186494541,5224.343830154013,131.91262133234605
2016-02-17,0.04083383886081302,5026.285130954287,135.3781491221228
2016-02-18,0.04138976124821047,4863.9030258625835,133.28057278533467
2016-02-19,0.041811365396865585,4457.04160007962,131.61843360921253
2016-02-22,0.03951442323879376,4568.445664189478,139.91336768633192
2016-02-23,0.03814756855189433,4646.78663726772,145.5147615150668
2016-02-24,0.03807796254778346,4614.645204358315,145.9670107531361
2016-02-25,0.03780571540449176,4638.699171450221,147.41764611077028
2016-02-26,0.03775926005204588,4637.613516509967,147.23557233897913
2016-02-29,0.03838691692739851,4618.362915543877,144.8185594821388
2016-03-01,0.037612909371499734,4716.018139499177,149.60333666349902
2016-03-02,0.036950307792077426,6074.611408262426,154.36096217057496
2016-03-03,0.036417278188838574,6215.22290389825,157.11778854765265
2016-03-04,0.03630268077244742,6378.8986032632465,158.1061462048717
2016-03-07,0.0373428786015567,6313.996526253012,153.3232028451799
2016-03-08,0.035533811168079604,6454.986954093662,161.5003463362271
2016-03-09,0.035359233644074034,6507.541387364129,162.4133846585108
2016-03-10,0.03838065089977836,6141.358613032981,147.9955753448823
2016-03-11,0.036151513663443165,6075.583794543098,159.1125257111341
2016-03-14,0.03724483290590759,6061.012854372127,153.85417045647816
2016-03-15,0.03871333725139538,6057.068571624904,147.51176100927646
2016-03-16,0.03874966655591319,5601.794913004928,147.28463011757003
2016-03-17,0.03763382451955338,5778.556856171754,152.48101151647404
2016-03-18,0.03780190835535971,5772.244701459214,152.13617815052348
2016-03-21,0.03815657804143102,5619.661742121675,150.52422327784876
2016-03-22,0.039433021421178556,5463.199514693526,145.3978768841246
2016-03-23,0.037328844319478804,5576.9258996433755,154.2594264767966
2016-03-24,0.037796474569516236,5702.254749406856,152.54928414573513
2016-03-28,0.03781993052161722,5958.035411803088,152.9225905148464
2016-03-29,0.03811564665455011,5963.2895403697175,151.476548514756
2016-03-30,0.038038793624687206,6125.028538176321,151.99924026864906
2016-03-31,0.04077698796747288,6273.567313027644,141.32789268029657
2016-04-01,0.040555499207364405,6273.089471388489,141.87800836694453
2016-04-04,0.042408438591001116,6032.563421771463,135.1989696442109
2016-04-05,0.041898561387434245,5803.31647266787,136.7428241830791
2016-04-06,0.04215542059537717,5842.5369367090725,135.98754450221287
2016-04-07,0.039000763512227164,6531.538848788427,148.45950652076806
2016-04-08,0.03820888885737224,7098.553850870156,152.11275356783548
2016-04-11,0.0400034074524643,6981.856469554509,145.38378641687405
2016-04-12,0.03988422977140424,6971.835811696162,145.92536861495932
2016-04-13,0.03322194240278648,5970.234200764036,172.38045853274144
2016-04-14,0.03298969915556292,5754.655169990617,175.14241192216838
2016-04-15,0.034862554042505024,5468.500684365843,164.8805247037329
2016-04-18,0.034872690191916,5500.617109641244,165.09684825385042
2016-04-19,0.03487947228434998,5204.417502630452,163.5458039567747
2016-04-20,0.03742489176213095,5087.4763574008475,151.48665503122618
2016-04-21,0.037109907700063186,5085.620096176922,152.95402899975
2016-04-22,0.03791172094777847,4991.630373814131,149.07826062296996
2016-04-25,0.03766564040789652,5052.1807396194135,150.19633982483003
2016-04-26,0.03886121639022226,4888.025820264393,145.74945049250118
2016-04-27,0.039000226782835976,4940.619682697907,145.6488487073909
2016-04-28,0.03592248341233401,4562.708784821604,155.65587190385546
2016-04-29,0.03662770908333389,4292.990140350118,152.79261100431137
2016-05-02,0.037063244429439875,4354.189481721128,150.92653842490034
2016-05-03,0.03671132555550691,4615.825560541524,153.77656804168964
2016-05-04,0.033862629011944395,4457.782621481468,168.3682082771656
2016-05-05,0.035641368971264624,4422.486397034637,159.7948885881697
2016-05-06,0.03572043079805914,4682.963513854849,159.76325124461127
2016-05-09,0.037449066642531156,4550.96172002206,151.17107058253012
2016-05-10,0.03734606269063372,4537.440078124009,152.14371134561176
2016-05-11,0.038383749229750644,4150.636218627958,148.0976553394959
2016-05-12,0.04090773526113364,4342.085568903792,138.86662976535672
2016-05-13,0.03856074439517931,4487.218359182313,148.71675518890208
2016-05-16,0.03776606290766357,5157.504716740854,152.26980924488024
2016-05-17,0.03980677015299218,5022.921079485873,143.6493791110085
2016-05-18,0.042516116578526504,4850.339673919136,132.16262327122556
2016-05-19,0.042041154606472425,4897.72461663811,133.5958318700695
2016-05-20,0.041913934989654074,4885.198941031978,134.44667850591955
2016-05-23,0.0423381645334243,4740.225530322012,133.78995038780042
2016-05-24,0.041908525194339345,4778.647535403035,134.78096374062412
2016-05-25,0.03550723902797353,4361.316427735749,156.89130305832677
2016-05-26,0.03637442729876953,4357.102050564678,152.769531673241
2016-05-27,0.03764502124077894,4278.723406730674,147.3333877856702
2016-05-31,0.04001805755431858,4122.893586573593,137.8075854930626
2016-06-01,0.04002334915289051,3407.21228924626,136.9536752469983
2016-06-02,0.04245203210660516,3228.5489190969174,127.71422574192164
2016-06-03,0.04136941179753873,3271.685754261421,130.7062084805074
2016-06-06,0.040314478748852973,3371.144011800544,135.52396165399264
2016-06-07,0.04037550833700787,3270.3294529824034,133.9340221238544
2016-06-08,0.04043984030230921,3275.3769481889876,134.1546793640376
